,URL_ID,URL,PositiveScore,Negative Score,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
56,93,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,42,35,0.09090908972845338,0.09016393432065113,7.0578512396694215,0.4133489461358314,2.9884800743221014,353,854,0.3747672631601206,8,7.180327868852459
57,94,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,57,16,0.5616438279226873,0.0774125131734756,9.43,0.46977730646871685,3.959910922587487,443,943,0.37683218110162997,7,6.862142099681867
58,95,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,35,35,0.0,0.106382978561728,11.75,0.3844984802431611,4.853799392097265,253,658,0.38048848981365646,5,6.816109422492401
59,96,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,21,45,-0.36363635812672185,0.062146892596848496,16.857142857142858,0.3954802259887006,6.901049233252623,420,1062,0.37984573549156003,3,7.011299435028248
60,97,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,21,43,-0.3437499946289064,0.10474631734084072,12.46938775510204,0.41898527004909986,5.155349210060457,256,611,0.3821399237985321,7,6.955810147299509
61,98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,41,48,-0.07865168450953164,0.1367127494059712,7.843373493975903,0.44086021505376344,3.313693483611867,287,651,0.38476654409753086,39,6.960061443932411
62,99,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,29,28,0.017543859341335802,0.09119999985408,13.58695652173913,0.448,5.613982608695653,280,625,0.38487394335851716,14,7.0512
63,100,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,27,42,-0.21739130119722752,0.08323281051479757,8.635416666666666,0.3823884197828709,3.607122034579815,317,829,0.370322322116318,6,6.851628468033776
64,101,https://insights.blackcoffer.com/travel-and-tourism-outlook/,9,4,0.3846153550295881,0.06103286356322599,9.26086956521739,0.4647887323943662,3.8902633190447027,99,213,0.40640067674642155,4,6.694835680751174
65,102,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,33,45,-0.1538461518737673,0.11694152906005768,10.261538461538462,0.36731634182908546,4.251541921347019,245,667,0.38249506942377215,15,6.679160419790105
66,103,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,13,26,-0.33333332478632505,0.08210526298504155,11.875,0.3726315789473684,4.8990526315789475,177,475,0.39918757668517946,6,6.648421052631579
67,104,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,33,58,-0.2747252717063157,0.1279887480619005,11.85,0.41631504922644164,4.9065260196905776,296,711,0.37821857120333935,6,7.218002812939522
68,105,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,27,36,-0.1428571405895692,0.11111111091514796,14.175,0.38095238095238093,5.8223809523809535,216,567,0.38449757634079756,9,6.675485008818342
69,106,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,6,1,0.7142856122449125,0.03124999986049107,10.666666666666666,0.4955357142857143,4.464880952380952,111,224,0.38908987052551414,2,6.866071428571429
70,107,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,18,4,0.6363636074380178,0.055837563310056945,8.755555555555556,0.39847715736040606,3.661613085166385,157,394,0.3755340421888722,6,6.563451776649746
71,108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,35,56,-0.2307692282333052,0.15345699805487859,16.47222222222222,0.40640809443507586,6.751452126662919,241,593,0.37689546442704236,5,7.128161888701518
72,109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,35,26,0.14754098118785278,0.15249999961875,11.428571428571429,0.3175,4.698428571428572,127,400,0.3870579631544548,44,6.2575
73,110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,11,40,-0.5686274398308345,0.07063711901573806,13.622641509433961,0.36149584487534625,5.593654941723724,261,722,0.3752928206776776,3,6.684210526315789
74,111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,19,34,-0.2830188625845498,0.08507223100309433,10.929824561403509,0.41091492776886035,4.536295795668948,256,623,0.380429078643365,2,7.199036918138042
75,112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,32,53,-0.2470588206228374,0.1257396447844088,11.457627118644067,0.4260355029585799,4.7534650486410595,288,676,0.3748406673540369,5,7.170118343195266
76,113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,22,22,0.0,0.08782435112210708,11.133333333333333,0.42714570858283435,4.624191616766467,214,501,0.37434278059278125,10,6.986027944111776
77,114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,53,49,0.0392156858900423,0.11564625837228315,11.307692307692308,0.3786848072562358,4.674550845979417,334,882,0.37882400160545854,8,6.753968253968254
78,115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,26,40,-0.21212120890725442,0.06947368413739612,15.32258064516129,0.4052631578947368,6.291137521222411,385,950,0.38189957695305243,12,6.792631578947368
79,116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,30,26,0.07142857015306125,0.10980392135332565,17.586206896551722,0.30980392156862746,7.15840432724814,158,510,0.36771162146979236,48,6.1
80,117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,44,68,-0.214285712372449,0.1096963759944208,13.986301369863014,0.3829578844270323,5.747703701716019,391,1021,0.37450557124606576,15,7.06464250734574
81,118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,38,55,-0.18279569695918607,0.14176829246681663,8.864864864864865,0.3902439024390244,3.702043506921556,256,656,0.38348515126160077,9,6.350609756097561
82,119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,13,15,-0.07142856887755111,0.0874999997265625,12.307692307692308,0.446875,5.101826923076924,143,320,0.37919114869664333,3,7.196875
83,120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,51,93,-0.2916666646412037,0.10510948897437263,15.393258426966293,0.37445255474452555,6.307084392684327,513,1370,0.371886788444497,11,6.82043795620438
84,121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,39,66,-0.2571428546938776,0.14603616113207765,9.460526315789474,0.37552155771905427,3.9344191494034115,270,719,0.37877420104908277,38,6.493741307371349
85,122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,38,69,-0.2897196234605643,0.10907237501623611,11.541176470588235,0.399592252803262,4.776307489356599,392,981,0.3827835715846863,16,6.73394495412844
86,123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,46,85,-0.2977099213915273,0.12768031176639344,15.784615384615385,0.4142300194931774,6.4795381616434256,425,1026,0.378979424967797,21,6.8011695906432745
87,124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,25,42,-0.2537313394965472,0.10789049902111031,9.26865671641791,0.428341384863124,3.878799240512414,266,621,0.384422263596928,11,6.756843800322061
88,125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,62,19,0.5308641909769853,0.080999999919,13.88888888888889,0.448,5.734755555555556,448,1000,0.3842715386254612,5,7.348
89,126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,21,26,-0.10638297645993668,0.08671586699867921,12.604651162790697,0.41697416974169743,5.208650133012958,226,542,0.37746683782551077,5,6.955719557195572
90,127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,41,85,-0.34920634643487025,0.15536374826712238,13.080645161290322,0.4093711467324291,5.396006523209101,332,811,0.3788218045963009,9,6.979038224414303
91,128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,13,18,-0.1612903173777317,0.11923076877218935,7.878787878787879,0.4653846153846154,3.3376689976689975,121,260,0.3873688538535701,6,7.096153846153846
92,129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,10,8,0.11111110493827195,0.044665012296116594,12.212121212121213,0.4143920595533499,5.050605308669826,167,403,0.3887932435782429,3,6.813895781637717
93,130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,29,64,-0.37634408197479485,0.08129370622264535,17.333333333333332,0.32954545454545453,7.0651515151515145,377,1144,0.38972510226420437,5,6.479020979020979
94,131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,91,33,0.46774193171175865,0.12121212109363429,12.949367088607595,0.436950146627566,5.3545268940940645,447,1023,0.3732123237006046,2,7.171065493646139
95,132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,32,23,0.16363636066115708,0.07124352322377782,9.772151898734178,0.46113989637305697,4.093316718042894,356,772,0.3884111783182997,10,7.353626943005182
96,133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,31,21,0.19230768860946754,0.103585657164172,11.409090909090908,0.4820717131474104,4.756465048895328,242,502,0.38984736437566697,3,7.48804780876494
97,134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,12,11,0.04347825897920613,0.07348242788024784,10.793103448275861,0.4696485623003195,4.505100804230472,147,313,0.39701062021380984,6,7.115015974440895
98,135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,11,8,0.15789472853185638,0.0683453234951607,9.266666666666667,0.39928057553956836,3.8663788968824946,111,278,0.3887413366945183,9,6.589928057553957
99,136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,5,17,-0.5454545206611581,0.07142857119666049,9.625,0.4577922077922078,4.033116883116883,141,308,0.3844156228969472,7,7.10064935064935
100,137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,9,8,0.05882352595155729,0.06910569077599313,9.84,0.45934959349593496,4.119739837398374,113,246,0.39976227900539846,6,6.808943089430894
101,138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,10,13,-0.1304347769376184,0.09126984090765937,12.0,0.4603174603174603,4.984126984126984,116,252,0.41925702490493644,10,6.992063492063492
102,139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,13,4,0.5294117335640156,0.07488986751149838,10.80952380952381,0.44493392070484583,4.501783092091463,101,227,0.3926327057037717,2,7.0
103,140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,19,52,-0.46478872584804615,0.11833333313611111,10.344827586206897,0.39666666666666667,4.296597701149426,238,600,0.3801379091603129,2,6.743333333333333
104,141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,10,22,-0.3749999882812504,0.09356725118839986,10.058823529411764,0.4152046783625731,4.189611283109735,142,342,0.38429411030421173,5,6.771929824561403
105,142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,42,72,-0.26315789242843957,0.10795454535231576,13.2,0.45265151515151514,5.461060606060606,478,1056,0.3879201384716085,3,7.015151515151516
106,143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,10,27,-0.4594594470416366,0.08409090889979338,10.0,0.375,4.15,165,440,0.37807373487318596,4,6.925
107,144,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,10,27,-0.4594594470416366,0.08525345602476163,10.093023255813954,0.37557603686635943,4.187439717072126,163,434,0.37846533689152123,4,6.917050691244239
108,145,https://insights.blackcoffer.com/blockchain-in-fintech/,16,12,0.14285713775510223,0.06034482745615339,9.872340425531915,0.4547413793103448,4.130832721936904,211,464,0.37445963997688186,4,7.325431034482759
109,146,https://insights.blackcoffer.com/blockchain-for-payments/,27,28,-0.018181817851239675,0.0929054052484706,10.206896551724139,0.4239864864864865,4.25235321528425,251,592,0.3664985155815614,11,7.359797297297297
110,147,https://insights.blackcoffer.com/the-future-of-investing/,41,13,0.5185185089163239,0.07637906637004375,12.625,0.43564356435643564,5.224257425742575,308,707,0.3823359900212488,4,7.101838755304102
111,148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,31,47,-0.2051282024983564,0.10729023369010972,8.35632183908046,0.4828060522696011,3.535651156540024,351,727,0.388124179941504,4,6.940852819807428
112,149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,34,4,0.7894736634349037,0.08920187772487823,13.3125,0.5046948356807511,5.526877934272301,215,426,0.3859852628345785,2,7.476525821596244
113,150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,38,42,-0.04999999937500001,0.1249999998046875,7.901234567901234,0.415625,3.326743827160494,266,640,0.3886375522128223,10,7.05
